run num,std dev,max pcr,min pcr,avg pcr,total pcr,num terminal,k,target pcr,canvas size
10,43.775435887659214,172.9735512761546,1.118074451064372,62.728268552069665,2671.799344922837,30,1,0.0,100
10,38.88141327981383,154.09814282714382,5.94887399726269,61.60794641559378,2679.1484446386976,30,2,0.0,100
10,31.156140087600903,115.69501931444579,4.697234036740651,52.34366537878784,2339.6301949406993,30,3,0.0,100
10,26.95146652093889,108.33436470200361,5.854637814557906,49.599828601201104,2285.041535210961,30,4,0.0,100
10,21.76506671216673,85.55753566750934,3.95343184415663,45.02109296815082,2071.450589155655,30,5,0.0,100
10,21.951727674870412,86.95715283668304,6.687470027435539,45.143319453586166,2146.7366443615874,30,6,0.0,100
10,18.028328802063946,71.74191981171039,6.820265271940215,41.66300888721787,2031.7504429975174,30,7,0.0,100
10,14.047444105790593,62.54546781146614,7.735582574803646,37.14966114894368,1856.0554317312788,30,8,0.0,100
10,17.658226442201578,69.28930995355655,4.52011657765525,39.690302502729025,2008.5325574177364,30,9,0.0,100
10,13.676945436697844,57.8041469894834,6.14507107216713,34.48787630517148,1798.7250407041495,30,10,0.0,100
10,10.450412158482909,48.84187237960293,4.986287583562753,33.662927531824366,1808.176328915631,30,11,0.0,100
10,11.045573417205436,49.536392015781445,5.633661485831723,32.35161350012551,1715.1484806546136,30,12,0.0,100
10,11.1249064331804,49.61547900905105,4.033451429827449,32.57733512875977,1776.2820636187448,30,13,0.0,100
10,10.431883199040909,47.04310910820601,5.072646921760669,30.290541897315876,1699.8662155913182,30,14,0.0,100
10,10.102184845655966,43.520591880627464,5.087222812861009,28.997528131425042,1642.1843758234731,30,15,0.0,100
10,9.204090089666442,41.268013041152614,5.520211574669952,28.439641287029097,1662.5845057125382,30,16,0.0,100
10,8.760927212880642,38.8004667964004,4.781505069982478,25.638569829514672,1514.4048863466542,30,17,0.0,100
9,8.890844270715585,40.137807012553225,5.8127687010832645,27.015874910478004,1613.0477086309074,30,18,0.0,100
10,7.848698740076648,36.877233728916565,6.336465998695283,25.189904505792292,1533.4618903420755,30,19,0.0,100
10,7.093572903643405,34.87695889678209,5.47789146269324,23.49780720788807,1443.335059032816,30,20,0.0,100
10,273.4811447155397,1081.7882446258473,12.953619344879417,362.6502726931346,15603.378261659975,30,1,0.0,200
